fish_table_id,anem_table_id,fish_spp,sample_id,recap,tag_id,color,sex,size,fish_obs_time,dive_table_id,anem_obs,anem_obs_time,anem_id,old_anem_id,anem_spp,anem_dia,dive_type,date,site,gps,gen_id,fish_indiv,ligation_id,time_date,lat,lon
7630,7344,APCL,APCL16_306,N,985153000403050,YP,F,9.8,NA,316,377,11:23:00,2318,377,HECR,20,C,2016-05-28,Poroc San Flower,3,NA,985153000403050,L5065,2016-05-28 03:23:00,10.763886664075,124.7851399379
6691,6782,APCL,APCL15_372099,N,985153000372099,YP,F,8.3,NA,278,585,15:42:00,574,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,2046,2046,L2848,2015-06-14 07:42:00,10.63512382565,124.776069293725
7807,7603,APCL,APCL16_433,N,985153000372235,YR,J,5.6,NA,323,1805,14:23:00,2426,NA,HECR,30,C,2016-05-31,N. Magbangon,3,1186,1186,L5160,2016-05-31 06:23:00,10.8609031071,124.7216739063
7806,7603,APCL,APCL16_432,N,985153000371794,YP,F,9.6,NA,323,1805,14:23:00,2426,NA,HECR,30,C,2016-05-31,N. Magbangon,3,1020,1020,L5159,2016-05-31 06:23:00,10.8609031071,124.7216739063
7731,7414,APCL,APCL16_375,N,985153000354431,YP,F,8.5,NA,320,1783,12:55:00,2404,NA,HECR,20,C,2016-05-30,N. Magbangon,3,1188,1188,L5117,2016-05-30 04:55:00,10.86183010365,124.7210774082
6690,6782,APCL,APCL15_364065,N,985153000364065,O,M,8.8,NA,278,585,15:42:00,574,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,1189,1189,L2865,2015-06-14 07:42:00,10.63512382565,124.776069293725
7792,7576,APCL,APCL16_425,N,985153000355520,O,M,8.5,NA,323,533,13:20:00,2424,523,HECR,30,C,2016-05-31,N. Magbangon,3,1190,1190,L5153,2016-05-31 05:20:00,10.8612595056,124.721461026925
7622,7335,APCL,APCL16_302,N,985153000404810,W,J,5.2,NA,316,1775,10:23:00,2316,NA,HECR,15,C,2016-05-28,Poroc San Flower,3,1191,1191,L5063,2016-05-28 02:23:00,10.76444146224,124.78529947064
8003,7769,APCL,APCL16_558,N,985153000356018,YR,J,5.7,NA,328,1865,11:07:00,2483,NA,HECR,20,C,2016-06-04,Wangag,3,1192,1192,L5257,2016-06-04 03:07:00,10.869637343575,124.7159411246
5764,6284,APCL,APCL15_374151,N,985153000374151,YP,F,9.2,NA,250,1417,11:44:00,2006,NA,HECR,40,C,2015-05-29,Palanas,3,1193,1193,L2940,2015-05-29 03:44:00,10.874023719225,124.710646905
6621,6754,APCL,APCL15_355592,N,985153000355592,O,M,7.7,NA,277,550,11:11:00,539,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,1194,1194,L2950,2015-06-14 03:11:00,10.634257681675,124.77678200695
5935,6379,APCL,APCL15_407622,N,985153000407622,YP,F,11.4,NA,255,636,11:28:00,2025,NA,HECR,50,C,2015-05-31,Wangag,3,20,20,L2791,2015-05-31 03:28:00,10.871399471075,124.714017037775
5969,6402,APCL,APCL15_407105,N,985153000407105,O,M,8.2,NA,256,1450,14:37:00,2036,NA,HECR,25,C,2015-05-31,Wangag,3,1196,1196,L2767,2015-05-31 06:37:00,10.87135927985,124.714171914375
6611,6750,APCL,APCL15_373292,N,985153000373292,O,M,9.3,NA,277,1100,10:40:00,1104,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,1197,1197,L2961,2015-06-14 02:40:00,10.634189997825,124.77638095385
7755,7471,APCL,APCL16_395,N,985153000370633,O,M,8,NA,322,1185,10:35:00,2421,1186,HECR,30,C,2016-05-31,N. Magbangon,3,1198,1198,L5130,2016-05-31 02:35:00,10.8615920157,124.721391708575
5828,6318,APCL,APCL15_375443,N,985153000375443,YR,J,5.5,NA,251,952,15:52:00,939,NA,MADO,30,C,2015-05-29,Palanas,3,1199,1199,L2835,2015-05-29 07:52:00,10.873569629625,124.711171633125
5870,6341,APCL,APCL15_403855,N,985153000403855,Y,J,6.3,NA,253,429,13:52:00,427,NA,HECR,30,C,2015-05-30,Palanas,3,1200,1200,L3108,2015-05-30 05:52:00,10.8727712743,124.711864083075
7640,7348,APCL,APCL16_311,N,985153000403414,O,M,8.2,NA,317,NA,14:16:00,NA,NA,HECR,25,C,2016-05-28,Poroc Rose,3,1201,1201,L5069,2016-05-28 06:16:00,10.756492861525,124.785796324725
6626,6756,APCL,APCL15_371727,N,985153000371727,O,M,8.8,NA,277,NA,11:21:00,NA,NA,????,NA,C,2015-06-14,Sitio Baybayon,3,NA,985153000371727,L2837,2015-06-14 03:21:00,10.634243600075,124.77680220735
7717,7401,APCL,APCL16_356,N,985153000356423,YR,J,6.3,NA,320,1088,10:36:00,2412,1092,HECR,30,C,2016-05-30,N. Magbangon,3,1202,1202,L5100,2016-05-30 02:36:00,10.8618701063,124.72122128355
6170,6558,APCL,APCL15_354327,N,985153000354327,O,M,8.6,NA,262,1529,14:25:00,2114,NA,HECR,30,C,2015-06-04,N. Magbangon,3,1203,1203,L2774,2015-06-04 06:25:00,10.86096653715,124.7217609943
7977,7747,APCL,APCL16_534,N,985153000403220,O,M,8.8,NA,328,608,09:40:00,2473,597,HECR,25,C,2016-06-04,Wangag,3,1204,1204,L5241,2016-06-04 01:40:00,10.8699222654,124.7158620204
8005,7770,APCL,APCL16_559,N,985153000354360,O,M,8.1,NA,328,1116,11:14:00,2484,1119,HECR,15,C,2016-06-04,Wangag,3,1205,1205,L5258,2016-06-04 03:14:00,10.869630596125,124.716023392975
5785,6296,APCL,APCL15_372739,N,985153000372739,NA,NA,10,NA,250,975,12:24:00,959,NA,HECR,30,C,2015-05-29,Palanas,3,1206,1206,L2833,2015-05-29 04:24:00,10.873872258225,124.71097744535
7951,7723,APCL,APCL16_521,N,985153000370368,W,J,6.5,NA,327,1845,13:59:00,2466,NA,HECR,20,C,2016-06-03,Wangag,3,1207,1207,L5229,2016-06-03 05:59:00,10.8705605683,124.714662004275
5714,6257,APCL,APCL15_375827,N,985153000375827,YR,J,5.6,NA,249,1288,13:41:00,1288,NA,HECR,35,C,2015-05-28,Gabas,3,1208,1208,L2827,2015-05-28 05:41:00,10.72769980875,124.79345991975
6682,6779,APCL,APCL15_404134,N,985153000404134,O,M,10,NA,278,574,15:17:00,563,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,1209,1209,L2854,2015-06-14 07:17:00,10.6347751594,124.77617304075
6616,6751,APCL,APCL15_356515,N,985153000356515,YP,F,9.3,NA,277,1582,10:49:00,2165,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,1210,1210,L2852,2015-06-14 02:49:00,10.63427821735,124.776665729
7823,7649,APCL,APCL16_442,N,985153000371755,O,M,9.7,NA,324,1808,09:33:00,2429,NA,HECR,30,C,2016-06-02,N. Magbangon,3,1211,1211,L5168,2016-06-02 01:33:00,10.8599918266,124.722449358075
6605,6747,APCL,APCL15_355260,N,985153000355260,O,M,9.8,NA,277,996,10:31:00,1005,NA,HECR,35,C,2015-06-14,Sitio Baybayon,3,2129,2129,L2857,2015-06-14 02:31:00,10.63404291635,124.77639780145
7671,7375,APCL,APCL16_333,N,985153000403888,O,M,7.5,NA,318,1782,11:29:00,2403,NA,HECR,25,C,2016-05-29,N. Magbangon,3,1213,1213,L5082,2016-05-29 03:29:00,10.861829370275,124.72108302405
7766,7491,APCL,APCL16_405,N,985153000363602,O,M,7.6,NA,322,1801,10:56:00,2422,NA,HECR,30,C,2016-05-31,N. Magbangon,3,1214,1214,L5137,2016-05-31 02:56:00,10.861555365825,124.72134745215
7672,7378,APCL,APCL16_332,N,985153000402712,YP,F,9,NA,318,1784,11:42:00,2405,NA,HECR,30,C,2016-05-29,N. Magbangon,3,1215,1215,L5081,2016-05-29 03:42:00,10.861898018075,124.7210838203
5999,6428,APCL,APCL15_405197,N,985153000405197,YP,F,9.1,NA,257,157,10:58:00,1064,NA,HECR,30,C,2015-06-01,Wangag,3,1216,1216,L3099,2015-06-01 02:58:00,10.871834114675,124.71384661275
7751,7451,APCL,APCL16_392,N,985153000355209,YP,F,8.9,NA,322,1799,09:59:00,2420,NA,HECR,30,C,2016-05-31,N. Magbangon,3,1217,1217,L5126,2016-05-31 01:59:00,10.861642810075,124.721386218475
7840,7662,APCL,APCL16_447,N,985153000402078,O,M,7.8,NA,588,945,10:56:00,2433,933,HECR,30,C,2016-06-02,S. Magbangon,3,1218,1218,L5173,2016-06-02 02:56:00,10.856767643725,124.725209099675
6624,6755,APCL,APCL15_356182,N,985153000356182,YR,J,7,NA,277,855,11:13:00,853,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,1219,1219,L2964,2015-06-14 03:13:00,10.634215981675,124.776786617
7845,7663,APCL,APCL16_452,N,985153000355893,O,M,7.3,NA,588,221,11:02:00,2435,221,ENQD,20,C,2016-06-02,S. Magbangon,3,1220,1220,L5179,2016-06-02 03:02:00,10.8567277668,124.72522083435
7865,7676,APCL,APCL16_460,N,985153000351755,O,M,7.7,NA,325,1820,12:45:00,2441,NA,HECR,30,C,2016-06-02,S. Magbangon,3,1221,1221,L5183,2016-06-02 04:45:00,10.857462650175,124.724857436975
7832,7657,APCL,APCL16_445,N,985153000369575,O,M,8.8,NA,324,1113,09:58:00,2431,1116,HECR,30,C,2016-06-02,N. Magbangon,3,1222,1222,L5171,2016-06-02 01:58:00,10.859760842275,124.7227315977
7641,7348,APCL,APCL16_312,N,985153000404724,YP,F,9,NA,317,NA,14:16:00,NA,NA,HECR,25,C,2016-05-28,Poroc Rose,3,1223,1223,L5070,2016-05-28 06:16:00,10.756492861525,124.785796324725
6150,6542,APCL,APCL15_356778,N,985153000356778,O,M,8.1,NA,261,1340,11:24:00,1341,NA,HECR,15,C,2015-06-04,N. Magbangon,3,1224,1224,L3104,2015-06-04 03:24:00,10.861337520175,124.721617035125
6615,6751,APCL,APCL15_373116,N,985153000373116,O,M,9.5,NA,277,1582,10:49:00,2165,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,1225,1225,L2963,2015-06-14 02:49:00,10.63427821735,124.776665729
7773,7531,APCL,APCL16_410,N,985153000365013,O,M,8.7,NA,322,1361,11:27:00,2423,1361,HECR,30,C,2016-05-31,N. Magbangon,3,1226,1226,L5141,2016-05-31 03:27:00,10.86151387545,124.721424921875
5781,6294,APCL,APCL15_374364,N,985153000374364,O,M,8.6,NA,250,491,12:16:00,943,NA,MADO,20,C,2015-05-29,Palanas,3,1227,1227,L3055,2015-05-29 04:16:00,10.87384509668,124.7109116055
5911,6364,APCL,APCL15_407028,N,985153000407028,O,M,9.7,NA,253,930,15:29:00,919,NA,ENQD,25,C,2015-05-30,Palanas,3,1228,1228,L2793,2015-05-30 07:29:00,10.873433675125,124.7121404973
6131,6528,APCL,APCL15_356529,N,985153000356529,YR,J,6.8,NA,261,1510,10:18:00,2095,NA,HECR,15,C,2015-06-04,N. Magbangon,3,1229,1229,L2998,2015-06-04 02:18:00,10.86158805525,124.721356253125
6658,6769,APCL,APCL15_354219,N,985153000354219,YR,J,6.3,NA,278,567,14:13:00,1009,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,1230,1230,L2965,2015-06-14 06:13:00,10.634504214375,124.77635593385
7983,7757,APCL,APCL16_542,N,985153000356528,O,M,8,NA,328,1855,09:53:00,2474,NA,HECR,25,C,2016-06-04,Wangag,3,1231,1231,L5249,2016-06-04 01:53:00,10.8698254544,124.71586801345
5912,6364,APCL,APCL15_403866,N,985153000403866,YP,F,9.4,NA,253,930,15:29:00,919,NA,ENQD,25,C,2015-05-30,Palanas,3,1232,1232,L2920,2015-05-30 07:29:00,10.873433675125,124.7121404973
7867,7677,APCL,APCL16_462,N,985153000406619,O,M,8,NA,325,1821,13:06:00,2442,NA,HECR,30,C,2016-06-02,S. Magbangon,3,1233,1233,L5185,2016-06-02 05:06:00,10.85726839955,124.7248192993
6147,6539,APCL,APCL15_370215,N,985153000370215,YP,F,8.3,NA,261,1519,11:07:00,2104,NA,HECR,15,C,2015-06-04,N. Magbangon,3,1234,1234,L3102,2015-06-04 03:07:00,10.861362121075,124.72149371635
7709,7400,APCL,APCL16_360,N,985153000356802,YR,J,5.3,NA,320,NA,10:36:00,NA,NA,HECR,30,C,2016-05-30,N. Magbangon,3,1235,1235,L5104,2016-05-30 02:36:00,10.8618701063,124.72122128355
7811,7603,APCL,APCL16_436,N,985153000355275,O,M,8,NA,323,1805,14:23:00,2426,NA,HECR,30,C,2016-05-31,N. Magbangon,3,1236,1236,L5163,2016-05-31 06:23:00,10.8609031071,124.7216739063
5760,6282,APCL,APCL15_371354,N,985153000371354,O,M,7.9,NA,250,502,11:24:00,1033,NA,HECR,25,C,2015-05-29,Palanas,3,1237,1237,L2945,2015-05-29 03:24:00,10.8741245046,124.7107528802
7691,7389,APCL,APCL16_343,N,985153000406356,Y,J,6.2,NA,318,1502,12:36:00,2087,NA,HECR,35,C,2016-05-29,N. Magbangon,3,1238,1238,L5089,2016-05-29 04:36:00,10.861821407425,124.72119186305
7714,7401,APCL,APCL16_353,Y,985153000403055,O,M,8.7,NA,320,1088,10:36:00,2412,1092,HECR,30,C,2016-05-30,N. Magbangon,3,1239,1239,L5097,2016-05-30 02:36:00,10.8618701063,124.72122128355
7757,7471,APCL,APCL16_399,N,985153000363643,YR,J,6.9,NA,322,1185,10:35:00,2421,1186,HECR,30,C,2016-05-31,N. Magbangon,3,1240,1240,L5133,2016-05-31 02:35:00,10.8615920157,124.721391708575
7896,7688,APCL,APCL16_487,N,985153000355356,O,M,8.2,NA,326,NA,09:57:00,NA,NA,ENQD,15,C,2016-06-03,S. Magbangon,3,1241,1241,L5205,2016-06-03 01:57:00,10.85781892295,124.724596655
7984,7758,APCL,APCL16_544,N,985153000356310,O,M,8.6,NA,328,606,10:05:00,2476,595,HECR,25,C,2016-06-04,Wangag,3,1242,1242,L5250,2016-06-04 02:05:00,10.869873315075,124.7158857831
5761,6282,APCL,APCL15_375493,N,985153000375493,O,M,8.8,NA,250,502,11:24:00,1033,NA,HECR,25,C,2015-05-29,Palanas,3,1243,1243,L3084,2015-05-29 03:24:00,10.8741245046,124.7107528802
6576,6733,APCL,APCL15_355265,N,985153000355265,YP,F,11.4,NA,277,773,09:37:00,766,NA,STME,30,C,2015-06-14,Sitio Baybayon,3,1244,1244,L2859,2015-06-14 01:37:00,10.63394765605,124.7765714326
6139,6534,APCL,APCL15_355486,N,985153000355486,O,M,9,NA,261,NA,10:43:00,NA,NA,????,NA,C,2015-06-04,N. Magbangon,3,1245,1245,L3056,2015-06-04 02:43:00,10.861508008125,124.72142705925
7794,7576,APCL,APCL16_427,N,985153000369352,YR,J,5.7,NA,323,533,13:20:00,2424,523,HECR,30,C,2016-05-31,N. Magbangon,3,1246,1246,L5154,2016-05-31 05:20:00,10.8612595056,124.721461026925
6021,6444,APCL,APCL15_402770,N,985153000402770,O,M,8.8,NA,258,1468,13:40:00,2054,NA,HECR,15,C,2015-06-01,Wangag,3,1247,1247,L3049,2015-06-01 05:40:00,10.871371727,124.71441624685
6135,6531,APCL,APCL15_355054,N,985153000355054,O,M,8.1,NA,261,1513,10:28:00,2098,NA,HECR,15,C,2015-06-04,N. Magbangon,3,1248,1248,L3040,2015-06-04 02:28:00,10.8615361084,124.721454111875
7723,7402,APCL,APCL16_368,N,985153000355793,YR,J,6.1,NA,320,NA,10:36:00,NA,NA,HECR,30,C,2016-05-30,N. Magbangon,3,1249,1249,L5112,2016-05-30 02:36:00,10.8618701063,124.72122128355
5810,6310,APCL,APCL15_374351,N,985153000374351,YR,J,6.8,NA,251,965,14:52:00,949,NA,HECR,35,C,2015-05-29,Palanas,3,1250,1250,L2937,2015-05-29 06:52:00,10.8744114451,124.7107446799
7701,7396,APCL,APCL16_347,N,985153000400569,YP,F,8.9,NA,319,937,15:32:00,2131,NA,HECR,25,C,2016-05-29,Poroc Rose,3,1251,1251,L5092,2016-05-29 07:32:00,10.7532163337,124.7843714221
6189,6573,APCL,APCL15_354642,N,985153000354642,O,M,8.6,NA,262,1381,15:31:00,1381,NA,HECR,30,C,2015-06-04,N. Magbangon,3,1252,1252,L2892,2015-06-04 07:31:00,10.86094350785,124.721937370475
7821,7645,APCL,APCL16_441,N,985153000372151,O,M,9.2,NA,324,1807,09:24:00,2428,NA,HECR,30,C,2016-06-02,N. Magbangon,3,1253,1253,L5167,2016-06-02 01:24:00,10.860012718475,124.722331089425
5708,6254,APCL,APCL15_375526,N,985153000375526,O,M,7.5,NA,249,1287,13:12:00,1287,NA,HECR,30,C,2015-05-28,Gabas,3,1254,1254,L2938,2015-05-28 05:12:00,10.72823143095,124.79335380485
5703,6252,APCL,APCL15_370980,N,985153000370980,YR,J,6.7,NA,248,807,11:10:00,801,NA,HECR,25,C,2015-05-28,Visca,3,1255,1255,L2813,2015-05-28 03:10:00,10.7434153324,124.78691315045
6660,6770,APCL,APCL15_368862,N,985153000368862,O,M,9.3,NA,278,1191,14:23:00,1192,NA,STME,30,C,2015-06-14,Sitio Baybayon,3,1256,1256,L2853,2015-06-14 06:23:00,10.634533781575,124.7763432772
7638,7346,APCL,APCL16_309,N,985153000401758,YP,F,8.4,NA,317,31,13:40:00,31,NA,HECR,30,C,2016-05-28,Poroc Rose,3,1257,1257,L5068,2016-05-28 05:40:00,10.75623469895,124.785633087175
5840,6326,APCL,APCL15_404572,N,985153000404572,O,M,7.6,NA,252,440,11:09:00,435,NA,HECR,25,C,2015-05-30,Palanas,3,1258,1258,L3010,2015-05-30 03:09:00,10.873641525375,124.7114618984
7711,7400,APCL,APCL16_362,N,985153000355953,YR,J,5.4,NA,320,NA,10:36:00,NA,NA,HECR,30,C,2016-05-30,N. Magbangon,3,1259,1259,L5106,2016-05-30 02:36:00,10.8618701063,124.72122128355
6679,6778,APCL,APCL15_368057,N,985153000368057,O,M,9.8,NA,278,1590,15:11:00,2172,NA,MADO,30,C,2015-06-14,Sitio Baybayon,3,1260,1260,L2954,2015-06-14 07:11:00,10.634827588225,124.77625262695
5837,6323,APCL,APCL15_402340,N,985153000402340,O,M,8.2,NA,252,974,10:47:00,958,NA,HECR,35,C,2015-05-30,Palanas,3,1261,1261,L2921,2015-05-30 02:47:00,10.87379824605,124.711179197775
6661,6771,APCL,APCL15_369541,N,985153000369541,O,M,9.4,NA,278,1152,14:31:00,1153,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,21,21,L2862,2015-06-14 06:31:00,10.634578163725,124.776389272875
5805,6308,APCL,APCL15_373373,N,985153000373373,YP,F,10.4,NA,251,1018,14:45:00,1026,NA,HECR,30,C,2015-05-29,Palanas,3,1263,1263,L2798,2015-05-29 06:45:00,10.8743334515,124.710785499775
7708,7400,APCL,APCL16_359,N,985153000367901,O,M,7.8,NA,320,NA,10:36:00,NA,NA,HECR,30,C,2016-05-30,N. Magbangon,3,1264,1264,L5103,2016-05-30 02:36:00,10.8618701063,124.72122128355
7749,7451,APCL,APCL16_390,N,985153000355326,O,M,7.6,NA,322,1799,09:59:00,2420,NA,HECR,30,C,2016-05-31,N. Magbangon,3,1265,1265,L5124,2016-05-31 01:59:00,10.861642810075,124.721386218475
7786,7574,APCL,APCL16_420,N,985153000354883,YR,J,6.6,NA,323,NA,13:07:00,NA,NA,HECR,20,C,2016-05-31,N. Magbangon,3,1266,1266,L5149,2016-05-31 05:07:00,10.86139952535,124.721470351775
7774,7531,APCL,APCL16_411,N,985153000371731,YP,F,10.2,NA,322,1361,11:27:00,2423,1361,HECR,30,C,2016-05-31,N. Magbangon,3,1267,1267,L5142,2016-05-31 03:27:00,10.86151387545,124.721424921875
7785,7573,APCL,APCL16_419,N,985153000370505,YR,J,5.2,NA,323,1704,13:04:00,2257,NA,HECR,20,C,2016-05-31,N. Magbangon,3,1268,1268,L5148,2016-05-31 05:04:00,10.86140048925,124.721464945475
5745,6273,APCL,APCL15_375516,N,985153000375516,O,M,9.3,NA,250,1021,10:59:00,1029,NA,HECR,30,C,2015-05-29,Palanas,3,1269,1269,L3057,2015-05-29 02:59:00,10.874303821475,124.710614215575
5961,6397,APCL,APCL15_399705,N,985153000399705,O,M,8.3,NA,256,1447,14:13:00,2033,NA,HECR,20,C,2015-05-31,Wangag,3,1270,1270,L2903,2015-05-31 06:13:00,10.87141156195,124.714205379125
7787,7575,APCL,APCL16_421,Y,985153000350983,O,M,7.7,NA,323,1701,13:12:00,2254,NA,HECR,30,C,2016-05-31,N. Magbangon,3,1271,1271,L5150,2016-05-31 05:12:00,10.8613857371,124.721488812925
7930,7704,APCL,APCL16_508,N,985153000372689,YP,F,9.5,NA,326,1836,11:04:00,2455,NA,HECR,30,C,2016-06-03,S. Magbangon,3,1272,1272,L5218,2016-06-03 03:04:00,10.85840328412,124.72429859452
5943,6385,APCL,APCL15_402874,N,985153000402874,O,M,9.2,NA,255,1442,12:00:00,2028,NA,HECR,25,C,2015-05-31,Wangag,3,1273,1273,L2787,2015-05-31 04:00:00,10.871390271925,124.713988581225
5791,6298,APCL,APCL15_370907,N,985153000370907,Y,J,5.9,NA,251,740,14:03:00,730,NA,HECR,30,C,2015-05-29,Palanas,3,1274,1274,L2914,2015-05-29 06:03:00,10.87429541865,124.710887025575
7841,7662,APCL,APCL16_448,N,985153000404251,YP,F,9.2,NA,588,945,10:56:00,2433,933,HECR,30,C,2016-06-02,S. Magbangon,3,1275,1275,L5174,2016-06-02 02:56:00,10.856767643725,124.725209099675
7693,7391,APCL,APCL16_345,N,985153000407062,YR,J,5.8,NA,319,1789,14:55:00,2410,NA,HECR,15,C,2016-05-29,Poroc Rose,3,1276,1276,L5091,2016-05-29 06:55:00,10.755160516125,124.785223715025
7756,7471,APCL,APCL16_396,N,985153000368743,Y,J,6.5,NA,322,1185,10:35:00,2421,1186,HECR,30,C,2016-05-31,N. Magbangon,3,1277,1277,L5131,2016-05-31 02:35:00,10.8615920157,124.721391708575
6164,6554,APCL,APCL15_354107,N,985153000354107,O,M,8.9,NA,262,1528,14:06:00,2113,NA,HECR,15,C,2015-06-04,N. Magbangon,3,1278,1278,L2755,2015-06-04 06:06:00,10.860937745325,124.721703263925
6145,6538,APCL,APCL15_355926,N,985153000355926,O,M,8.5,NA,261,1319,11:00:00,2102,1319,HECR,30,C,2015-06-04,N. Magbangon,3,1279,1279,L2770,2015-06-04 03:00:00,10.861432005175,124.721509495275
5800,6305,APCL,APCL15_371708,N,985153000371708,O,M,7.9,NA,251,964,14:28:00,948,NA,HECR,30,C,2015-05-29,Palanas,3,1280,1280,L2789,2015-05-29 06:28:00,10.8743781689333,124.7107470408
5824,6316,APCL,APCL15_373422,N,985153000373422,YP,F,9.4,NA,251,487,15:38:00,479,NA,HECR,40,C,2015-05-29,Palanas,3,1281,1281,L2816,2015-05-29 07:38:00,10.87350634625,124.710972981975
6577,6733,APCL,APCL15_355045,N,985153000355045,O,M,10,NA,277,773,09:37:00,766,NA,STME,30,C,2015-06-14,Sitio Baybayon,3,1282,1282,L2844,2015-06-14 01:37:00,10.63394765605,124.7765714326
5728,6260,APCL,APCL15_374441,N,985153000374441,O,M,8.3,NA,250,132,10:29:00,132,NA,HECR,10,C,2015-05-29,Palanas,3,1283,1283,L3063,2015-05-29 02:29:00,10.87451943756,124.71059641242
7769,7491,APCL,APCL16_406,N,985153000354211,YP,F,8.2,NA,322,1801,10:56:00,2422,NA,HECR,30,C,2016-05-31,N. Magbangon,3,1284,1284,L5138,2016-05-31 02:56:00,10.861555365825,124.72134745215
7968,7741,APCL,APCL16_532,N,985153000369904,YR,J,5.9,NA,327,1852,15:20:00,2472,NA,HECR,30,C,2016-06-03,Wangag,3,1285,1285,L5240,2016-06-03 07:20:00,10.8697525947,124.7159098601
6596,6741,APCL,APCL15_354185,N,985153000354185,O,M,9.5,NA,277,547,10:14:00,537,NA,HECR,20,C,2015-06-14,Sitio Baybayon,3,1286,1286,L2847,2015-06-14 02:14:00,10.634074055125,124.776493439
5906,6359,APCL,APCL15_399786,N,985153000399786,O,M,8.2,NA,253,888,15:12:00,2021,884,HECR,30,C,2015-05-30,Palanas,3,6,6,L2939,2015-05-30 07:12:00,10.873272072075,124.712172453275
7604,7323,APCL,APCL16_292,Y,985153000373270,YR,J,5.9,NA,315,782,09:33:00,2309,NA,HECR,30,C,2016-05-27,Visca,3,1022,1022,L5054,2016-05-27 01:33:00,10.7437958009667,124.7865015082
7719,7402,APCL,APCL16_364,N,985153000355248,YR,J,5.4,NA,320,NA,10:36:00,NA,NA,HECR,30,C,2016-05-30,N. Magbangon,3,1289,1289,L5108,2016-05-30 02:36:00,10.8618701063,124.72122128355
6680,6778,APCL,APCL15_355541,N,985153000355541,YP,F,9.4,NA,278,1590,15:11:00,2172,NA,MADO,30,C,2015-06-14,Sitio Baybayon,3,5,5,L2959,2015-06-14 07:11:00,10.634827588225,124.77625262695
6659,6770,APCL,APCL15_355870,N,985153000355870,YP,F,10.5,NA,278,1191,14:23:00,1192,NA,STME,30,C,2015-06-14,Sitio Baybayon,3,2048,2048,L2843,2015-06-14 06:23:00,10.634533781575,124.7763432772
7818,7645,APCL,APCL16_438,N,985153000355812,O,M,9,NA,324,1807,09:24:00,2428,NA,HECR,30,C,2016-06-02,N. Magbangon,3,1292,1292,L5165,2016-06-02 01:24:00,10.860012718475,124.722331089425
6247,6592,APCL,APCL15_372325,N,985153000372325,YP,F,9.4,NA,264,852,14:56:00,850,NA,HECR,15,C,2015-06-05,Cabatoan,3,1293,1293,L2743,2015-06-05 06:56:00,10.855044450125,124.727137524175
7637,7346,APCL,APCL16_308,N,985153000401168,O,M,7.9,NA,317,31,13:40:00,31,NA,HECR,30,C,2016-05-28,Poroc Rose,3,1294,1294,L5067,2016-05-28 05:40:00,10.75623469895,124.785633087175
7614,7331,APCL,APCL16_299,N,985153000404043,O,M,9.7,NA,315,1773,11:08:00,2314,NA,MADO,10,C,2016-05-27,Visca,3,1023,1023,L5061,2016-05-27 03:08:00,10.742926457925,124.78719453095
5797,6302,APCL,APCL15_372956,N,985153000372956,O,M,9.5,NA,251,1420,14:15:00,2009,NA,HECR,25,C,2015-05-29,Palanas,3,1296,1296,L2801,2015-05-29 06:15:00,10.874248459,124.71081810535
6161,6551,APCL,APCL15_354587,N,985153000354587,O,M,7.9,NA,261,NA,12:01:00,NA,NA,????,NA,C,2015-06-04,N. Magbangon,3,1297,1297,L3050,2015-06-04 04:01:00,10.86097695165,124.721653286825
7762,7491,APCL,APCL16_401,N,985153000355653,YP,F,8.8,NA,322,1801,10:56:00,2422,NA,HECR,30,C,2016-05-31,N. Magbangon,3,1298,1298,L5134,2016-05-31 02:56:00,10.861555365825,124.72134745215
6037,6457,APCL,APCL15_404420,N,985153000404420,O,M,7,NA,258,1473,14:49:00,2059,NA,HECR,15,C,2015-06-01,Wangag,3,1299,1299,L2806,2015-06-01 06:49:00,10.870295532525,124.715072424125
7692,7389,APCL,APCL16_344,N,985153000406518,YP,F,8.2,NA,318,1502,12:36:00,2087,NA,HECR,35,C,2016-05-29,N. Magbangon,3,1300,1300,L5090,2016-05-29 04:36:00,10.861821407425,124.72119186305
6142,6536,APCL,APCL15_356440,N,985153000356440,YP,F,8,NA,261,1516,10:50:00,2101,NA,HECR,15,C,2015-06-04,N. Magbangon,3,1301,1301,L2896,2015-06-04 02:50:00,10.861526532125,124.7214950365
8002,7769,APCL,APCL16_557,N,985153000354495,YR,J,5.8,NA,328,1865,11:07:00,2483,NA,HECR,20,C,2016-06-04,Wangag,3,1302,1302,L5256,2016-06-04 03:07:00,10.869637343575,124.7159411246
5804,6307,APCL,APCL15_372286,N,985153000372286,YP,F,8.9,NA,251,1421,14:39:00,2010,NA,HECR,30,C,2015-05-29,Palanas,3,1303,1303,L2846,2015-05-29 06:39:00,10.8743138588,124.710713122025
