sheet_index,project_index,project_acc_bioprj,biosample_acc_sra,run_acc_sra,sampleEnteredBy,collectorList,materialSampleID,genus,specificEpithet,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,country,georeferenceProtocol,habitat,microHabitat,environmentalMedium,yearCollected,monthCollected,dayCollected,establishmentMeans,permitInformation,associatedReferences,preservative,derivedGeneticDataType,derivedGeneticDataURI,derivedGeneticDataFormat,derivedGeneticDataFilename,derivedGeneticDataRemarks,phylum,class,order,family,colloquialName,nomenclaturalCode,scientificNameID,infraspecies,lifeStage,sex,otherCatalogNumbers,associatedMedia,samplingProtocol,tissueType,continentOcean,island,maximumDepthInMeters,maximumElevationInMeters,minimumDepthInMeters,minimumElevationInMeters,stateProvince,landOwner,library_selection_sra,library_strat_sra,read_type_sra,sequencing_platform,instrument_model,study_acc_sra,experiment_acc_sra,package_biosamp,dataset_id
0001,M0066,PRJNA563695,SAMN12685932,SRR10062055,Sofia Beskid,Michelle Stuart,APCL13_528_L0666,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,6,2,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795756,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1865,M0066,PRJNA563695,SAMN12746871,SRR10117970,Sofia Beskid,Michelle Stuart,APCL17_218_L4443,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,5,25,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847703,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1866,M0066,PRJNA563695,SAMN12747433,SRR10118597,Sofia Beskid,Michelle Stuart,APCL16_774_L5451,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,6,14,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6848295,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1867,M0066,PRJNA563695,SAMN12747374,SRR10118662,Sofia Beskid,Michelle Stuart,APCL16_702_L5385,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,6,7,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6848230,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1868,M0066,PRJNA563695,SAMN12742691,SRR10114494,Sofia Beskid,Michelle Stuart,APCL15_369891_L2864,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,6,14,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844081,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1869,M0066,PRJNA563695,SAMN12742546,SRR10114655,Sofia Beskid,Michelle Stuart,APCL15_355891_L2706,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,6,7,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6843920,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1870,M0066,PRJNA563695,SAMN12742909,SRR10114929,Sofia Beskid,Michelle Stuart,APCL16_035_L3157,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,5,13,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844318,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1871,M0066,PRJNA563695,SAMN12747025,SRR10118503,Sofia Beskid,Michelle Stuart,APCL16_247_L5012,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,5,21,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847842,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1872,M0066,PRJNA563695,SAMN12742915,SRR10114922,Sofia Beskid,Michelle Stuart,APCL16_024_L3166,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,5,12,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844325,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1873,M0066,PRJNA563695,SAMN12685763,SRR10062317,Sofia Beskid,Michelle Stuart,APCL13_290_L0322,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,5,28,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6796157,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1874,M0066,PRJNA563695,SAMN12747513,SRR10118188,Sofia Beskid,Michelle Stuart,APCL17_398_L5569,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,6,4,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847485,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1875,M0066,PRJNA563695,SAMN12686240,SRR10062376,Sofia Beskid,Michelle Stuart,APCL13_103_L1072,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,5,25,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6796098,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1876,M0066,PRJNA563695,SAMN12686010,SRR10061968,Sofia Beskid,Michelle Stuart,APCL14_546_L0747,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,7,2,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795843,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1877,M0066,PRJNA563695,SAMN12686615,SRR10061591,Sofia Beskid,Michelle Stuart,APCL12_221_L2432,Amphiprion,Amphiprion clarkii,,,,,,,,,,2012,5,11,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795548,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1878,M0066,PRJNA563695,SAMN12746685,SRR10118128,Sofia Beskid,Michelle Stuart,APCL18_434_L3960,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,3,19,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847545,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1879,M0066,PRJNA563695,SAMN12742719,SRR10114464,Sofia Beskid,Michelle Stuart,APCL15_026_L2894,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,5,31,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844111,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1880,M0066,PRJNA563695,SAMN12743046,SRR10114720,Sofia Beskid,Michelle Stuart,APCL17_022_L3401,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,5,13,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844527,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1881,M0066,PRJNA563695,SAMN12742845,SRR10114995,Sofia Beskid,Michelle Stuart,APCL14_195_L3066,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,17,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844252,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1882,M0066,PRJNA563695,SAMN12743244,SRR10115234,Sofia Beskid,Michelle Stuart,APCL18_064_L3765,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,3,8,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844676,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1883,M0066,PRJNA563695,SAMN12742792,SRR10114382,Sofia Beskid,Michelle Stuart,APCL15_373816_L2983,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,6,1,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844193,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1884,M0066,PRJNA563695,SAMN12686209,SRR10062410,Sofia Beskid,Michelle Stuart,APCL14_068_L0987,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,13,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6796064,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1885,M0066,PRJNA563695,SAMN12686305,SRR10062303,Sofia Beskid,Michelle Stuart,APCL14_281_L1199,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,22,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6796171,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1886,M0066,PRJNA563695,SAMN12747127,SRR10118390,Sofia Beskid,Michelle Stuart,APCL16_044_L5120,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,5,13,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847955,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1887,M0066,PRJNA563695,SAMN12747235,SRR10118270,Sofia Beskid,Michelle Stuart,APCL16_527_L5235,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,6,3,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6848075,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1888,M0066,PRJNA563695,SAMN12743281,SRR10115193,Sofia Beskid,Michelle Stuart,APCL18_206_L3802,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,3,12,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844717,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1889,M0066,PRJNA563695,SAMN12746908,SRR10118778,Sofia Beskid,Michelle Stuart,APCL17_265_L4481,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,5,28,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6848114,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1890,M0066,PRJNA563695,SAMN12685776,SRR10062172,Sofia Beskid,Michelle Stuart,APCL13_307_L0338,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,5,28,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6796302,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1891,M0066,PRJNA563695,SAMN12686003,SRR10061977,Sofia Beskid,Michelle Stuart,APCL14_398_L0739,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,23,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795834,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1892,M0066,PRJNA563695,SAMN12686004,SRR10061974,Sofia Beskid,Michelle Stuart,APCL14_413_L0740,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,23,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795837,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1893,M0066,PRJNA563695,SAMN12746916,SRR10117952,Sofia Beskid,Michelle Stuart,APCL17_414_L4894,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,6,4,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847721,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1894,M0066,PRJNA563695,SAMN12686023,SRR10061954,Sofia Beskid,Michelle Stuart,APCL14_412_L0760,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,23,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795857,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1895,M0066,PRJNA563695,SAMN12746911,SRR10117957,Sofia Beskid,Michelle Stuart,APCL17_408_L4889,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,6,4,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847716,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1896,M0066,PRJNA563695,SAMN12686400,SRR10062199,Sofia Beskid,Michelle Stuart,APCL14_406_L1340,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,23,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6796275,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1897,M0066,PRJNA563695,SAMN12747334,SRR10118707,Sofia Beskid,Michelle Stuart,APCL16_652_L5339,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,6,6,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6848185,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1898,M0066,PRJNA563695,SAMN12742927,SRR10114909,Sofia Beskid,Michelle Stuart,APCL17_108_L3236,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,5,18,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844338,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1899,M0066,PRJNA563695,SAMN12743284,SRR10115190,Sofia Beskid,Michelle Stuart,APCL18_209_L3805,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,3,12,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844720,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1900,M0066,PRJNA563695,SAMN12685923,SRR10062065,Sofia Beskid,Michelle Stuart,APCL13_481_L0657,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,5,31,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795746,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1901,M0066,PRJNA563695,SAMN12742867,SRR10114971,Sofia Beskid,Michelle Stuart,APCL15_117_L3090,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,6,9,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844276,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1902,M0066,PRJNA563695,SAMN12743346,SRR10115121,Sofia Beskid,Michelle Stuart,APCL18_305_L3869,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,3,15,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844789,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1903,M0066,PRJNA563695,SAMN12742510,SRR10115142,Sofia Beskid,Michelle Stuart,APCL15_124_L2669,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,6,11,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844768,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1904,M0066,PRJNA563695,SAMN12747307,SRR10118737,Sofia Beskid,Michelle Stuart,APCL16_619_L5311,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,6,6,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6848155,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1905,M0066,PRJNA563695,SAMN12746812,SRR10117986,Sofia Beskid,Michelle Stuart,APCL18_600_L4093,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,3,30,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847687,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1906,M0066,PRJNA563695,SAMN12746950,SRR10117914,Sofia Beskid,Michelle Stuart,APCL17_460_L4932,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,6,5,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847759,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1907,M0066,PRJNA563695,SAMN12746989,SRR10118543,Sofia Beskid,Michelle Stuart,APCL16_200_L4972,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,5,19,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847802,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1908,M0066,PRJNA563695,SAMN12743094,SRR10115329,Sofia Beskid,Michelle Stuart,APCL17_585_L3560,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,6,11,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844581,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1909,M0066,PRJNA563695,SAMN12747344,SRR10118696,Sofia Beskid,Michelle Stuart,APCL16_667_L5352,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,6,6,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6848196,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1910,M0066,PRJNA563695,SAMN12686297,SRR10062313,Sofia Beskid,Michelle Stuart,APCL14_259_L1191,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,22,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6796161,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
1911,M0066,PRJNA563695,SAMN12742543,SRR10114658,Sofia Beskid,Michelle Stuart,APCL15_368773_L2703,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,6,7,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6843917,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
